Feedback_ID,Department,Initiative_ID,Employee_Satisfaction,Feedback_Comments,Engagement_Level
494,IT,109,5,Feedback comment 494,0.42040485386076487
495,HR,651,3,Feedback comment 495,0.8871004365052565
496,Finance,1728,4,Feedback comment 496,0.6320301815472356
497,Sales,1055,1,Feedback comment 497,0.6284912550810955
498,Finance,339,4,Feedback comment 498,0.4455949862541655
499,Marketing,1154,3,Feedback comment 499,0.2056765022943835
500,Finance,1508,2,Feedback comment 500,0.2265102529001648
501,Marketing,35,1,Feedback comment 501,0.5467240057511774
502,HR,1478,3,Feedback comment 502,0.05833570374020214
503,Sales,1534,3,Feedback comment 503,0.48115194638952463
504,Marketing,1605,2,Feedback comment 504,0.13303122874311546
505,Sales,1012,3,Feedback comment 505,0.43114380549020204
506,IT,382,4,Feedback comment 506,0.593370898752771
507,Finance,1595,1,Feedback comment 507,0.3101509673950451
508,Sales,1638,4,Feedback comment 508,0.6712161270606849
509,Finance,53,4,Feedback comment 509,0.2571831805640026
510,Finance,25,3,Feedback comment 510,0.30276685364901956
511,Marketing,1886,3,Feedback comment 511,0.9357363315327911
512,Sales,62,4,Feedback comment 512,0.2785893351441282
513,HR,1083,2,Feedback comment 513,0.29177927572971385
514,IT,1872,1,Feedback comment 514,0.04921013068308633
515,IT,1390,4,Feedback comment 515,0.07215524047160393
516,Sales,1958,5,Feedback comment 516,0.060364829538392395
517,Sales,648,5,Feedback comment 517,0.29018329380469077
518,HR,1170,5,Feedback comment 518,0.8630227317057962
519,HR,698,2,Feedback comment 519,0.9768419273444492
520,Marketing,38,5,Feedback comment 520,0.3672813298175387
521,Finance,200,2,Feedback comment 521,0.7835989821676125
522,Sales,522,5,Feedback comment 522,0.7684646569914944
523,HR,1399,5,Feedback comment 523,0.7404314745533966
524,Sales,264,3,Feedback comment 524,0.36592099947050316
525,Finance,258,3,Feedback comment 525,0.4072001454770373
526,Sales,1030,5,Feedback comment 526,0.25117669637586404
527,Sales,1142,3,Feedback comment 527,0.9634137840169824
528,Sales,1888,4,Feedback comment 528,0.7744765964964522
529,IT,623,4,Feedback comment 529,0.3264762556177886
530,HR,950,2,Feedback comment 530,0.9880527522637961
531,HR,330,4,Feedback comment 531,0.22684423303394274
532,Finance,655,1,Feedback comment 532,0.5776494330857133
533,IT,1519,5,Feedback comment 533,0.7406314032608844
534,IT,1558,3,Feedback comment 534,0.3928881174910006
535,Sales,1416,4,Feedback comment 535,0.4143399165040592
536,Marketing,266,1,Feedback comment 536,0.9928193773301224
537,HR,1168,1,Feedback comment 537,0.2900026892924963
538,HR,978,1,Feedback comment 538,0.7812806363807858
539,HR,453,3,Feedback comment 539,0.7931874464478099
540,Finance,837,2,Feedback comment 540,0.8068868042693138
541,Sales,1668,5,Feedback comment 541,0.022756401931200987
542,Sales,1906,3,Feedback comment 542,0.05028226978488193
543,Sales,868,4,Feedback comment 543,0.8458874612784694
544,Sales,421,5,Feedback comment 544,0.14593735547383258
545,Sales,1318,2,Feedback comment 545,0.4559304515026995
546,Sales,1625,2,Feedback comment 546,0.35884794951975196
547,Finance,1876,1,Feedback comment 547,0.8857354986850301
548,HR,539,4,Feedback comment 548,0.8912872269071178
549,HR,161,1,Feedback comment 549,0.7055630408848019
550,Sales,1614,3,Feedback comment 550,0.3210318929023843
551,IT,790,2,Feedback comment 551,0.6614136433310588
552,Marketing,1354,4,Feedback comment 552,0.998504619717557
553,IT,111,3,Feedback comment 553,0.7121835812841253
554,Marketing,358,2,Feedback comment 554,0.25698591226048295
555,Sales,1276,5,Feedback comment 555,0.3827714881076846
556,Finance,1057,5,Feedback comment 556,0.008466363648174546
557,Marketing,504,4,Feedback comment 557,0.1282578971556082
558,Finance,915,5,Feedback comment 558,0.8122894689716867
559,Sales,545,3,Feedback comment 559,0.7168232394150343
560,IT,1492,3,Feedback comment 560,0.33499610828302684
561,Marketing,599,4,Feedback comment 561,0.42844841871877015
562,Sales,1159,4,Feedback comment 562,0.35244891977715387
563,Marketing,1234,5,Feedback comment 563,0.805146393839395
564,HR,863,2,Feedback comment 564,0.27053392170448887
565,Finance,1544,4,Feedback comment 565,0.6918597410965567
566,Finance,1807,2,Feedback comment 566,0.4440579202204895
567,Marketing,468,4,Feedback comment 567,0.3387828072766269
568,HR,1340,3,Feedback comment 568,0.1929102075574366
569,IT,1045,1,Feedback comment 569,0.9190913713396814
570,Finance,659,2,Feedback comment 570,0.3874504745650488
571,Sales,1651,2,Feedback comment 571,0.14830277933920022
572,HR,983,1,Feedback comment 572,0.45854361917592723
573,Sales,670,2,Feedback comment 573,0.9823402064268552
574,Finance,373,5,Feedback comment 574,0.6162965809328201
575,IT,510,2,Feedback comment 575,0.8390422870390156
576,Marketing,1783,2,Feedback comment 576,0.7491619704457786
577,HR,751,3,Feedback comment 577,0.6310545215987892
578,IT,1676,2,Feedback comment 578,0.7812080703002863
579,Sales,1294,5,Feedback comment 579,0.8942820045087329
580,Finance,1054,2,Feedback comment 580,0.29563380738095635
581,Marketing,1329,2,Feedback comment 581,0.9893624056464225
582,IT,37,4,Feedback comment 582,0.9119479099438411
583,Finance,1674,2,Feedback comment 583,0.2780181775377174
584,Finance,908,3,Feedback comment 584,0.4647967917827742
585,Finance,514,4,Feedback comment 585,0.6277899718548979
586,IT,118,4,Feedback comment 586,0.4450646175920041
587,Finance,1602,5,Feedback comment 587,0.5305803499672364
588,Finance,318,5,Feedback comment 588,0.23195041547263318
589,Sales,1329,2,Feedback comment 589,0.8221218532433842
590,IT,49,3,Feedback comment 590,0.732670668314767
591,IT,220,2,Feedback comment 591,0.1495890048163251
592,Finance,972,3,Feedback comment 592,0.46980970988661297
593,IT,1037,4,Feedback comment 593,0.6817328107770202
594,Sales,1830,3,Feedback comment 594,0.3773751135651673
595,Sales,969,4,Feedback comment 595,0.8087098337596725
596,IT,979,3,Feedback comment 596,0.9127730944839952
597,Marketing,600,3,Feedback comment 597,0.017262607917328587
598,Marketing,1777,2,Feedback comment 598,0.16490715620218144
599,HR,585,4,Feedback comment 599,0.4520245525209443
600,Marketing,1865,2,Feedback comment 600,0.5868398224547711
601,IT,1895,4,Feedback comment 601,0.7802227154635155
602,HR,1243,5,Feedback comment 602,0.9867588655948636
603,Sales,1413,4,Feedback comment 603,0.46372221001109626
604,Sales,322,1,Feedback comment 604,0.42873827027131406
605,Sales,615,4,Feedback comment 605,0.5160174121007233
606,IT,766,1,Feedback comment 606,0.34002217165907644
607,HR,465,4,Feedback comment 607,0.06809402320972036
608,IT,317,1,Feedback comment 608,0.9774171803278234
609,HR,344,1,Feedback comment 609,0.0013600887990239396
610,Finance,1647,5,Feedback comment 610,0.8036156811070019
611,Finance,1829,3,Feedback comment 611,0.2885321630324602
612,IT,1717,5,Feedback comment 612,0.9506356426081525
613,IT,1841,1,Feedback comment 613,0.5371832189023036
614,Sales,1848,3,Feedback comment 614,0.0957058830658084
615,Finance,972,3,Feedback comment 615,0.9939697203857769
616,Marketing,962,3,Feedback comment 616,0.7889143385043612
617,Finance,590,1,Feedback comment 617,0.907020568436363
618,Sales,921,1,Feedback comment 618,0.4112987552118905
619,Sales,936,5,Feedback comment 619,0.8245061254043176
620,HR,65,4,Feedback comment 620,0.6376008747359837
621,Finance,194,5,Feedback comment 621,0.2677894443698938
622,IT,192,2,Feedback comment 622,0.31338746050290456
623,Finance,106,4,Feedback comment 623,0.3783203370259801
624,Finance,1547,3,Feedback comment 624,0.27586533891962395
625,Finance,597,3,Feedback comment 625,0.5911911330565115
626,Finance,411,3,Feedback comment 626,0.3716494708822802
627,HR,1867,1,Feedback comment 627,0.03454806372536612
628,Finance,886,1,Feedback comment 628,0.25572490766633826
629,Sales,933,3,Feedback comment 629,0.39136838131982576
630,Marketing,1240,1,Feedback comment 630,0.27062781753537146
631,Sales,43,1,Feedback comment 631,0.8971719880462806
632,Sales,1099,2,Feedback comment 632,0.9468145510574281
633,Marketing,697,4,Feedback comment 633,0.37004608701234853
634,Sales,690,5,Feedback comment 634,0.9028429208544787
635,Finance,569,4,Feedback comment 635,0.49068334474634356
636,HR,1647,2,Feedback comment 636,0.06195071323216006
637,Sales,403,2,Feedback comment 637,0.022421482398947812
638,Marketing,1931,4,Feedback comment 638,0.7321175283038077
639,Finance,355,3,Feedback comment 639,0.056726799975204134
640,IT,1044,2,Feedback comment 640,0.8530846173464084
641,Sales,1585,5,Feedback comment 641,0.1982885620807281
642,IT,664,1,Feedback comment 642,0.6069886560665934
643,HR,1735,3,Feedback comment 643,0.7333740090201009
644,HR,1185,3,Feedback comment 644,0.44731356942171374
645,Finance,1421,2,Feedback comment 645,0.04731867233356102
646,Finance,601,2,Feedback comment 646,0.7447199179277062
647,Finance,331,4,Feedback comment 647,0.10851397553214204
648,Finance,913,5,Feedback comment 648,0.010388422480721804
649,Marketing,1806,1,Feedback comment 649,0.08649563618332656
650,Finance,1086,5,Feedback comment 650,0.07024292649161279
651,IT,1981,4,Feedback comment 651,0.324657211618701
652,Finance,660,5,Feedback comment 652,0.09099854039640864
653,Finance,399,2,Feedback comment 653,0.2539038751357072
654,Finance,1530,3,Feedback comment 654,0.45981548862713606
655,Finance,83,2,Feedback comment 655,0.29707087306027846
656,Sales,1647,1,Feedback comment 656,0.7220061509062594
657,HR,1070,2,Feedback comment 657,0.9159989574475361
658,Marketing,1248,4,Feedback comment 658,0.2866383941554089
659,IT,1981,1,Feedback comment 659,0.6810418675215426
660,IT,1422,4,Feedback comment 660,0.4392562587480233
661,Sales,1139,2,Feedback comment 661,0.8097350139356825
662,Marketing,1119,3,Feedback comment 662,0.1824306603213386
663,HR,360,1,Feedback comment 663,0.5922028769302213
664,Sales,571,5,Feedback comment 664,0.9442901811624343
665,Finance,323,1,Feedback comment 665,0.5397410659028656
666,Sales,1920,2,Feedback comment 666,0.2529519248008456
667,HR,1370,3,Feedback comment 667,0.7059512695213915
668,HR,1003,5,Feedback comment 668,0.5554459561462655
669,Sales,1572,2,Feedback comment 669,0.8973660777492071
670,Sales,1856,1,Feedback comment 670,0.34872892568636626
671,HR,1226,2,Feedback comment 671,0.8800229783517534
672,IT,1242,1,Feedback comment 672,0.637815729445627
673,HR,910,1,Feedback comment 673,0.7828511203292075
674,Sales,1123,4,Feedback comment 674,0.8567760362286633
675,Finance,1013,2,Feedback comment 675,0.40247283450182536
676,Sales,1419,5,Feedback comment 676,0.8344226605842927
677,Finance,1243,4,Feedback comment 677,0.8760153831014404
678,HR,986,2,Feedback comment 678,0.36154375019203766
679,HR,761,1,Feedback comment 679,0.7281594541749054
680,Marketing,1532,3,Feedback comment 680,0.9915693206807004
681,HR,8,3,Feedback comment 681,0.5032366230248048
682,HR,972,3,Feedback comment 682,0.6140801178940458
683,Finance,502,4,Feedback comment 683,0.7371876356247072
684,Finance,931,1,Feedback comment 684,0.7420458915071022
685,HR,1793,2,Feedback comment 685,0.6252963373151141
686,HR,1362,1,Feedback comment 686,0.12734156333677238
687,Marketing,1244,1,Feedback comment 687,0.07535742635744136
688,Marketing,1445,1,Feedback comment 688,0.9786152809526258
689,HR,667,2,Feedback comment 689,0.19547820436890895
690,Marketing,1055,5,Feedback comment 690,0.5067576601078382
691,Marketing,1876,5,Feedback comment 691,0.318226443348958
692,IT,837,1,Feedback comment 692,0.9471302660981892
693,Marketing,1953,1,Feedback comment 693,0.08026240454001965
694,Finance,1117,4,Feedback comment 694,0.6095491283828687
695,Finance,105,4,Feedback comment 695,0.6702706334150152
696,Marketing,557,5,Feedback comment 696,0.751480369331627
697,IT,946,5,Feedback comment 697,0.19128526979932847
698,Finance,760,2,Feedback comment 698,0.45519312019778113
699,Sales,1840,2,Feedback comment 699,0.19637007547498586
700,HR,167,4,Feedback comment 700,0.032924037015248264
701,Sales,722,1,Feedback comment 701,0.9537474255546615
702,Finance,1895,2,Feedback comment 702,0.07316530497892781
703,IT,1912,3,Feedback comment 703,0.9700168418656474
704,Marketing,445,4,Feedback comment 704,0.4318617384269504
705,HR,1914,5,Feedback comment 705,0.6728849309581784
706,Sales,1899,1,Feedback comment 706,0.49931538337247594
707,Finance,1884,1,Feedback comment 707,0.4537646066786605
708,Sales,41,3,Feedback comment 708,0.43823660947191556
709,Finance,529,2,Feedback comment 709,0.5561916333853314
710,Finance,597,4,Feedback comment 710,0.1333640647127956
711,Sales,305,5,Feedback comment 711,0.15803843101264792
712,Finance,709,1,Feedback comment 712,0.6372845758481497
713,Marketing,1420,5,Feedback comment 713,0.9582348665779983
714,Finance,1273,5,Feedback comment 714,0.3871137479401757
715,Finance,1548,1,Feedback comment 715,0.7290208959465118
716,IT,1337,1,Feedback comment 716,0.7850505470935201
717,Sales,700,5,Feedback comment 717,0.9104118824462959
718,Finance,465,2,Feedback comment 718,0.07383661583834367
719,Finance,769,2,Feedback comment 719,0.7495443571116728
720,Sales,1128,5,Feedback comment 720,0.4928762899421373
721,IT,232,4,Feedback comment 721,0.5725965603116854
722,HR,711,4,Feedback comment 722,0.09920815913017478
723,HR,689,1,Feedback comment 723,0.6230691766471825
724,HR,882,5,Feedback comment 724,0.8437973195315918
725,Sales,89,5,Feedback comment 725,0.4497643378119508
726,Marketing,1380,5,Feedback comment 726,0.7362965950451248
727,Sales,1117,4,Feedback comment 727,0.6976205363302882
728,HR,283,1,Feedback comment 728,0.005816893738431972
729,IT,948,5,Feedback comment 729,0.7498348520772082
730,HR,847,1,Feedback comment 730,0.10848069680551309
731,Marketing,1769,4,Feedback comment 731,0.5266638572992693
732,Marketing,1471,4,Feedback comment 732,0.15250214339334633
733,Sales,636,5,Feedback comment 733,0.6706338315555671
734,Marketing,1213,2,Feedback comment 734,0.6894508396835217
735,Finance,1157,3,Feedback comment 735,0.6324971705738427
736,IT,781,1,Feedback comment 736,0.8137685802906711
737,Marketing,550,2,Feedback comment 737,0.9182031520527394
738,HR,261,3,Feedback comment 738,0.11209398235423207
739,HR,151,5,Feedback comment 739,0.919852231219087
740,HR,92,3,Feedback comment 740,0.10190176968738263
741,IT,453,5,Feedback comment 741,0.7357708581203023
742,Marketing,1667,2,Feedback comment 742,0.3337053040659257
743,Finance,989,3,Feedback comment 743,0.6457292024989711
744,IT,1931,2,Feedback comment 744,0.7588805474664028
745,Marketing,558,2,Feedback comment 745,0.9883487395105804
746,IT,1231,3,Feedback comment 746,0.6772498220865989
747,Marketing,1667,1,Feedback comment 747,0.224821842905371
748,Marketing,1291,3,Feedback comment 748,0.7375437544111437
749,Sales,808,1,Feedback comment 749,0.6824664221057586
750,HR,911,4,Feedback comment 750,0.3026344259555489
751,Sales,77,3,Feedback comment 751,0.7988751764510286
752,IT,310,3,Feedback comment 752,0.0954172001987229
753,Marketing,1181,1,Feedback comment 753,0.6662501494783457
754,IT,142,4,Feedback comment 754,0.2111816406296494
755,Finance,1947,3,Feedback comment 755,0.8657699072005471
756,IT,1587,5,Feedback comment 756,0.4322254773459975
757,Sales,1923,1,Feedback comment 757,0.5703665598763138
758,Marketing,355,2,Feedback comment 758,0.4166734300757733
759,Marketing,324,1,Feedback comment 759,0.8555300537388213
760,HR,1212,3,Feedback comment 760,0.6450035169231432
761,HR,59,3,Feedback comment 761,0.9569275382131851
762,IT,1477,4,Feedback comment 762,0.7157713672275553
763,Marketing,1425,4,Feedback comment 763,0.8666406442324693
764,Marketing,924,4,Feedback comment 764,0.4533677317494591
765,Finance,1316,5,Feedback comment 765,0.35087140589242716
766,Finance,1436,1,Feedback comment 766,0.3686472299145106
767,Marketing,18,3,Feedback comment 767,0.10952111231951256
768,Finance,1174,5,Feedback comment 768,0.10469839366321065
769,Marketing,92,5,Feedback comment 769,0.07405882592916191
770,Sales,1437,5,Feedback comment 770,0.44056107214021223
771,HR,141,5,Feedback comment 771,0.40222700639168085
772,IT,720,1,Feedback comment 772,0.6954381767976954
773,HR,1413,2,Feedback comment 773,0.3816643475591097
774,Marketing,539,3,Feedback comment 774,0.9111887938664534
775,Marketing,1275,4,Feedback comment 775,0.007624646962269388
776,Sales,1245,2,Feedback comment 776,0.6096159869439413
777,Finance,833,2,Feedback comment 777,0.0729556448631532
778,HR,104,5,Feedback comment 778,0.86531672086868
779,HR,34,5,Feedback comment 779,0.7885759307797036
780,Sales,1721,3,Feedback comment 780,0.06959068755917142
781,Marketing,1340,1,Feedback comment 781,0.03819236753434496
782,HR,941,5,Feedback comment 782,0.24128055821655758
783,Sales,651,4,Feedback comment 783,0.044618894263338094
784,Finance,1667,4,Feedback comment 784,0.7607234028378614
785,Finance,1696,5,Feedback comment 785,0.3912874342249645
786,Sales,453,3,Feedback comment 786,0.9395565942622295
787,HR,428,5,Feedback comment 787,0.25077266470851356
788,Finance,111,2,Feedback comment 788,0.13360015045067042
789,Marketing,505,4,Feedback comment 789,0.5066825247228413
790,HR,991,2,Feedback comment 790,0.06357369848924521
791,HR,78,2,Feedback comment 791,0.4049206000985728
792,Sales,56,4,Feedback comment 792,0.1991814010526135
793,Sales,336,4,Feedback comment 793,0.8465365538993966
794,Finance,1136,3,Feedback comment 794,0.013121961479814703
795,IT,311,4,Feedback comment 795,0.28453504916697636
796,HR,1637,1,Feedback comment 796,0.08412721317400507
797,Marketing,572,4,Feedback comment 797,0.40351589862794535
798,HR,1444,5,Feedback comment 798,0.8400230679596757
799,IT,946,2,Feedback comment 799,0.06995822735639246
800,Marketing,1836,3,Feedback comment 800,0.0650906259029772
801,Finance,1631,4,Feedback comment 801,0.7230418339181076
802,Marketing,1863,1,Feedback comment 802,0.8430065168431713
803,Finance,967,3,Feedback comment 803,0.7758053286090961
804,Sales,242,5,Feedback comment 804,0.8166487063282116
805,Marketing,1063,5,Feedback comment 805,0.7757737279879048
806,HR,443,1,Feedback comment 806,0.24220476119384837
807,Sales,1344,2,Feedback comment 807,0.660983898006652
808,Marketing,1988,3,Feedback comment 808,0.43408230508496803
809,HR,728,2,Feedback comment 809,0.5765209329828449
810,HR,474,2,Feedback comment 810,0.3365402325713055
811,HR,993,5,Feedback comment 811,0.12430653635480426
812,Finance,926,4,Feedback comment 812,0.09467191544403442
813,IT,1078,4,Feedback comment 813,0.7172074114862129
814,Marketing,381,5,Feedback comment 814,0.05410785206133906
815,Marketing,78,2,Feedback comment 815,0.7325668908656111
816,Finance,990,2,Feedback comment 816,0.358331305234852
817,IT,131,5,Feedback comment 817,0.728475473978409
818,IT,416,1,Feedback comment 818,0.35610747786156016
819,Marketing,1961,5,Feedback comment 819,0.4298668039936283
820,IT,642,3,Feedback comment 820,0.2708660617149615
821,HR,1447,3,Feedback comment 821,0.09250721570730336
822,Marketing,305,4,Feedback comment 822,0.30686982909456084
823,Sales,1031,1,Feedback comment 823,0.8098205611696488
824,Marketing,1255,2,Feedback comment 824,0.5780375608652217
825,Sales,157,5,Feedback comment 825,0.02440021837128281
826,Marketing,262,1,Feedback comment 826,0.021003459135193192
827,HR,1252,2,Feedback comment 827,0.006927923959992088
828,Marketing,1271,3,Feedback comment 828,0.4356232976791814
829,Sales,1532,2,Feedback comment 829,0.7218633906648053
830,HR,1396,5,Feedback comment 830,0.25422235095129286
831,HR,122,4,Feedback comment 831,0.439482141352587
832,IT,425,3,Feedback comment 832,0.9134749240645895
833,Marketing,593,3,Feedback comment 833,0.6791942009738414
834,Finance,697,3,Feedback comment 834,0.4097575011474507
835,HR,398,2,Feedback comment 835,0.6373307297610773
836,Marketing,208,3,Feedback comment 836,0.5085245825675568
837,HR,1641,3,Feedback comment 837,0.7242122825060842
838,Sales,1795,1,Feedback comment 838,0.44072001990739695
839,IT,1143,3,Feedback comment 839,0.23407797749561965
840,Sales,1216,2,Feedback comment 840,0.41248841543497894
841,Sales,1658,5,Feedback comment 841,0.8283685125288838
842,HR,1231,1,Feedback comment 842,0.9118917992012773
843,HR,697,4,Feedback comment 843,0.6700407447197476
844,Sales,636,2,Feedback comment 844,0.7202072784072415
845,Finance,1883,5,Feedback comment 845,0.9789386855379965
846,IT,1608,3,Feedback comment 846,0.8456767019318568
847,HR,113,4,Feedback comment 847,0.5350901146844925
848,Sales,1833,4,Feedback comment 848,0.6486178399724232
849,IT,1879,5,Feedback comment 849,0.729695176514899
850,Sales,936,2,Feedback comment 850,0.9380224304386637
851,HR,1901,2,Feedback comment 851,0.8733983931338924
852,Finance,1404,4,Feedback comment 852,0.1886540066045561
853,Finance,539,1,Feedback comment 853,0.4602070269174876
854,HR,1042,3,Feedback comment 854,0.09151001124626523
855,HR,1621,1,Feedback comment 855,0.9445438505616954
856,Marketing,1607,3,Feedback comment 856,0.21296016583089794
857,Marketing,1934,3,Feedback comment 857,0.9812454304454907
858,Marketing,515,4,Feedback comment 858,0.8774604914137859
859,Finance,296,3,Feedback comment 859,0.9267624385161033
860,Finance,1971,1,Feedback comment 860,0.4893470635160845
861,Marketing,319,3,Feedback comment 861,0.5307016679061823
862,IT,53,1,Feedback comment 862,0.6449674552757952
863,Finance,1001,3,Feedback comment 863,0.5372829797276304
864,Marketing,1379,1,Feedback comment 864,0.5181419032981966
865,Sales,1433,3,Feedback comment 865,0.3810918296630065
866,Sales,169,4,Feedback comment 866,0.20366860988989455
867,Finance,1739,3,Feedback comment 867,0.8578780326510407
868,Marketing,526,3,Feedback comment 868,0.7088123528787803
869,HR,1190,4,Feedback comment 869,0.5812344206503358
870,Sales,261,5,Feedback comment 870,0.668131431347662
871,Finance,476,5,Feedback comment 871,0.48508468947878614
872,Finance,1337,3,Feedback comment 872,0.2221259597065891
873,IT,1016,1,Feedback comment 873,0.8740868146792818
874,Sales,1347,2,Feedback comment 874,0.03776024508097786
875,IT,366,5,Feedback comment 875,0.8727933270109403
876,Sales,750,4,Feedback comment 876,0.9578160008514064
877,IT,1378,2,Feedback comment 877,0.70112321782944
878,Finance,899,5,Feedback comment 878,0.370096160598435
879,Marketing,1534,4,Feedback comment 879,0.9788566688223557
880,HR,1054,2,Feedback comment 880,0.9201880797525419
881,IT,691,1,Feedback comment 881,0.7732590746488053
882,IT,326,4,Feedback comment 882,0.09965957303914286
883,HR,1657,1,Feedback comment 883,0.7459699410069301
884,Marketing,310,2,Feedback comment 884,0.17612723214352477
885,Finance,142,1,Feedback comment 885,0.49088549866946574
886,Marketing,1040,2,Feedback comment 886,0.22013221654261927
887,HR,1104,1,Feedback comment 887,0.6072698807477659
888,Sales,782,3,Feedback comment 888,0.7647924983481259
889,Marketing,51,4,Feedback comment 889,0.5438291884776353
890,Sales,565,4,Feedback comment 890,0.8714672297108659
891,Marketing,816,3,Feedback comment 891,0.19126465123599734
892,Sales,1060,4,Feedback comment 892,0.16212390956241707
893,Marketing,1621,2,Feedback comment 893,0.3650118208718708
894,HR,909,4,Feedback comment 894,0.4689225572058099
895,IT,888,2,Feedback comment 895,0.1221184822201773
896,Finance,1369,4,Feedback comment 896,0.8450751620317932
897,IT,883,1,Feedback comment 897,0.6608985508275403
898,Sales,428,4,Feedback comment 898,0.1356130457323007
899,Finance,890,3,Feedback comment 899,0.4064558211985676
900,IT,578,3,Feedback comment 900,0.8257460995358138
901,Sales,1426,3,Feedback comment 901,0.08899264040613974
902,Sales,1669,3,Feedback comment 902,0.8561083279748445
903,Finance,288,5,Feedback comment 903,0.2959105967991924
904,Finance,698,1,Feedback comment 904,0.7316608417730289
905,IT,870,2,Feedback comment 905,0.9407489836787782
906,Sales,218,3,Feedback comment 906,0.08789081290914058
907,HR,157,5,Feedback comment 907,0.14897207366789889
908,Finance,1898,5,Feedback comment 908,0.02667069270686684
909,Sales,1993,4,Feedback comment 909,0.2313525407153073
910,HR,887,5,Feedback comment 910,0.2333495566552607
911,Marketing,1514,4,Feedback comment 911,0.178247989081325
912,Sales,1258,1,Feedback comment 912,0.30700253256289045
913,Finance,1850,3,Feedback comment 913,0.42565499510357896
914,HR,308,3,Feedback comment 914,0.35158456374839353
915,Marketing,1636,5,Feedback comment 915,0.39687922306436196
916,Sales,1409,4,Feedback comment 916,0.24862036908187313
917,Marketing,1496,5,Feedback comment 917,0.4373959701771263
918,HR,1644,5,Feedback comment 918,0.046483629048962416
919,Finance,1603,3,Feedback comment 919,0.42099051194027903
920,Finance,1915,3,Feedback comment 920,0.5619569802992909
921,Sales,1466,4,Feedback comment 921,0.36307467356958445
922,Marketing,1426,4,Feedback comment 922,0.946569168306992
923,IT,1528,2,Feedback comment 923,0.6526573638817231
924,Marketing,1011,2,Feedback comment 924,0.9479334973814159
925,Marketing,1185,5,Feedback comment 925,0.8094162990139032
926,HR,923,4,Feedback comment 926,0.7510089455905447
927,Finance,1119,5,Feedback comment 927,0.43488850902052567
928,Sales,823,1,Feedback comment 928,0.24940327440459353
929,HR,532,5,Feedback comment 929,0.8408309775375038
930,Finance,870,3,Feedback comment 930,0.45518543399276956
931,Marketing,1551,1,Feedback comment 931,0.5698729978266325
932,IT,846,3,Feedback comment 932,0.49016562169379363
933,Finance,1362,4,Feedback comment 933,0.20693021250461585
934,IT,36,1,Feedback comment 934,0.6544586255760846
935,HR,76,1,Feedback comment 935,0.6691504934783763
936,HR,363,1,Feedback comment 936,0.8052375066115155
937,IT,235,1,Feedback comment 937,0.3224719219227101
938,Marketing,1589,5,Feedback comment 938,0.5525881058431678
939,HR,1383,1,Feedback comment 939,0.4951734389191982
940,HR,1230,5,Feedback comment 940,0.8882815718986272
941,Finance,1354,1,Feedback comment 941,0.04740714693865189
942,IT,1506,3,Feedback comment 942,0.3025113077317054
943,HR,1948,1,Feedback comment 943,0.29926482154025624
944,Sales,1038,5,Feedback comment 944,0.025523315413319647
945,HR,1066,5,Feedback comment 945,0.24010004504016946
946,Marketing,70,3,Feedback comment 946,0.22844411870888437
947,Finance,1478,5,Feedback comment 947,0.04871190682573401
948,HR,231,3,Feedback comment 948,0.608513702310672
949,IT,177,5,Feedback comment 949,0.44023537344845987
950,Sales,954,4,Feedback comment 950,0.9831188170368419
951,HR,1508,2,Feedback comment 951,0.7180481507831691
952,Finance,1254,5,Feedback comment 952,0.3034921372221644
953,Finance,1638,3,Feedback comment 953,0.23340839621977727
954,HR,646,2,Feedback comment 954,0.33599243505747944
955,Marketing,1528,4,Feedback comment 955,0.5701758843722577
956,HR,1179,5,Feedback comment 956,0.3206806571943619
957,HR,981,5,Feedback comment 957,0.7325574708933262
958,IT,1786,5,Feedback comment 958,0.48434310063563846
959,IT,1602,3,Feedback comment 959,0.9257420580860545
960,HR,132,3,Feedback comment 960,0.08341109150366433
961,Marketing,734,5,Feedback comment 961,0.792288142762057
962,Sales,414,1,Feedback comment 962,0.654904806916415
963,Marketing,358,4,Feedback comment 963,0.19678503949481474
964,Marketing,1829,4,Feedback comment 964,0.8922839164979639
965,Marketing,457,4,Feedback comment 965,0.43307725535756236
966,Marketing,1915,3,Feedback comment 966,0.9671222390366836
967,HR,1641,4,Feedback comment 967,0.391757785606492
968,Marketing,1241,1,Feedback comment 968,0.651746637391174
969,IT,1573,1,Feedback comment 969,0.4985908229626643
970,Marketing,189,4,Feedback comment 970,0.3633320925549871
971,HR,1339,2,Feedback comment 971,0.01880623076593324
972,IT,388,2,Feedback comment 972,0.3911906938870875
973,Sales,978,3,Feedback comment 973,0.9254179362599734
974,IT,1209,5,Feedback comment 974,0.8418622224397019
975,HR,1109,1,Feedback comment 975,0.42353709477415147
976,HR,464,1,Feedback comment 976,0.9366564637300285
977,Finance,1999,1,Feedback comment 977,0.27270157301986564
978,IT,1148,3,Feedback comment 978,0.6629937421368085
979,IT,1713,4,Feedback comment 979,0.9404787393524355
980,IT,1920,5,Feedback comment 980,0.5834624528758089
981,HR,591,3,Feedback comment 981,0.4880932549897863
982,Marketing,943,3,Feedback comment 982,0.8519234436197516
983,HR,1944,1,Feedback comment 983,0.3760982782836775
984,Marketing,1191,1,Feedback comment 984,0.02150564576392766
985,Marketing,1854,3,Feedback comment 985,0.3767134700047924
986,Marketing,1072,4,Feedback comment 986,0.0703521093689663
