KPI_ID,Month,KPI_Name,KPI_Value,Initiative_ID
489,2025-10-31,Employee Engagement,62.99908404680076,1611
490,2025-11-30,Employee Engagement,9.017228465915583,1225
491,2025-12-31,Cost Efficiency,21.632529420149716,544
492,2026-01-31,Change Adoption Rate,37.64393012346746,1835
493,2026-02-28,Change Adoption Rate,39.292009711713995,1183
494,2026-03-31,Employee Engagement,27.27005568925529,65
495,2026-04-30,Cost Efficiency,58.30633185239902,1393
496,2026-05-31,Change Adoption Rate,33.72411972400723,1803
497,2026-06-30,Cost Efficiency,75.8065160839956,673
498,2026-07-31,Change Adoption Rate,37.05357164077652,25
499,2026-08-31,Employee Engagement,12.919555446901832,1954
500,2026-09-30,Employee Engagement,99.66530682494651,1187
501,2026-10-31,Employee Engagement,11.523344180115346,582
502,2026-11-30,Cost Efficiency,57.497176600969965,1193
503,2026-12-31,Employee Engagement,79.27996616358725,1857
504,2027-01-31,Employee Engagement,71.89874146289957,1021
505,2027-02-28,Change Adoption Rate,44.891595958536655,882
506,2027-03-31,Change Adoption Rate,68.63843119671844,1518
507,2027-04-30,Employee Engagement,81.0447660508311,410
508,2027-05-31,Employee Engagement,29.521402318683332,1260
509,2027-06-30,Cost Efficiency,12.026834647884122,1625
510,2027-07-31,Change Adoption Rate,48.45955644541028,297
511,2027-08-31,Change Adoption Rate,98.66565279379623,1676
512,2027-09-30,Employee Engagement,51.44549348952773,1461
513,2027-10-31,Change Adoption Rate,20.75247430130679,269
514,2027-11-30,Change Adoption Rate,34.3979689824465,322
515,2027-12-31,Cost Efficiency,31.804668096582887,1214
516,2028-01-31,Employee Engagement,18.19808979415344,1768
517,2028-02-29,Cost Efficiency,50.91361619777353,1662
518,2028-03-31,Employee Engagement,87.00962553575052,310
519,2028-04-30,Employee Engagement,87.78372638505645,885
520,2028-05-31,Cost Efficiency,48.8546015307882,664
521,2028-06-30,Change Adoption Rate,75.9203347912182,1124
522,2028-07-31,Employee Engagement,31.789324604742696,1750
523,2028-08-31,Employee Engagement,48.26831304138657,703
524,2028-09-30,Employee Engagement,28.0870669587475,437
525,2028-10-31,Employee Engagement,96.01992255060154,1470
526,2028-11-30,Cost Efficiency,9.798610287708588,1512
527,2028-12-31,Change Adoption Rate,61.978840323386564,1788
528,2029-01-31,Cost Efficiency,99.89283598865143,720
529,2029-02-28,Change Adoption Rate,17.00475560867468,789
530,2029-03-31,Employee Engagement,76.38891645486832,1436
531,2029-04-30,Employee Engagement,53.64601036991896,940
532,2029-05-31,Employee Engagement,42.04494969585042,403
533,2029-06-30,Employee Engagement,88.02699865320245,1525
534,2029-07-31,Cost Efficiency,12.174189060943464,1575
535,2029-08-31,Cost Efficiency,85.80830384452554,786
536,2029-09-30,Employee Engagement,39.00743993049783,1425
537,2029-10-31,Cost Efficiency,40.51944875655712,474
538,2029-11-30,Change Adoption Rate,8.308109600438772,1814
539,2029-12-31,Employee Engagement,84.02596065358435,776
540,2030-01-31,Employee Engagement,67.14176029543785,1669
541,2030-02-28,Employee Engagement,28.209824600615065,1646
542,2030-03-31,Employee Engagement,70.16792136991985,1420
543,2030-04-30,Employee Engagement,8.460213573164488,1683
544,2030-05-31,Change Adoption Rate,7.215677602825188,1096
545,2030-06-30,Employee Engagement,70.25937110099534,57
546,2030-07-31,Change Adoption Rate,43.73233315576932,484
547,2030-08-31,Cost Efficiency,21.17311786296182,655
548,2030-09-30,Employee Engagement,28.275003497080252,594
549,2030-10-31,Employee Engagement,13.899116383122202,1827
550,2030-11-30,Employee Engagement,15.057135424385937,378
551,2030-12-31,Cost Efficiency,40.517135560092285,766
552,2031-01-31,Change Adoption Rate,41.2009961094304,245
553,2031-02-28,Cost Efficiency,70.39984851310443,1926
554,2031-03-31,Change Adoption Rate,69.20526573160856,481
555,2031-04-30,Cost Efficiency,6.191615827541497,1837
556,2031-05-31,Employee Engagement,99.62703132054654,282
557,2031-06-30,Employee Engagement,28.32110503236729,946
558,2031-07-31,Employee Engagement,74.44798473242138,386
559,2031-08-31,Employee Engagement,98.73722026504068,1345
560,2031-09-30,Employee Engagement,44.29975418445245,218
561,2031-10-31,Employee Engagement,39.78580308975116,1799
562,2031-11-30,Cost Efficiency,14.720473787512688,590
563,2031-12-31,Employee Engagement,30.97067906038339,1429
564,2032-01-31,Cost Efficiency,34.8775392074406,444
565,2032-02-29,Change Adoption Rate,1.3078470259187513,353
566,2032-03-31,Employee Engagement,6.610302739060159,1924
567,2032-04-30,Cost Efficiency,35.92393003929585,780
568,2032-05-31,Change Adoption Rate,59.73895406495411,828
569,2032-06-30,Cost Efficiency,32.27073669499292,415
570,2032-07-31,Cost Efficiency,54.07814830303619,651
571,2032-08-31,Employee Engagement,2.723208155472767,1239
572,2032-09-30,Change Adoption Rate,11.380488552900081,550
573,2032-10-31,Change Adoption Rate,48.783991735907136,1205
574,2032-11-30,Cost Efficiency,95.24786658559704,1336
575,2032-12-31,Cost Efficiency,20.641342046990452,674
576,2025-01-31,Employee Engagement,84.25890113655753,1166
577,2025-02-28,Change Adoption Rate,63.02384333001459,1924
578,2025-03-31,Cost Efficiency,20.543407839555904,538
579,2025-04-30,Change Adoption Rate,35.577322559919835,1861
580,2025-05-31,Change Adoption Rate,94.74736983952147,1432
581,2025-06-30,Change Adoption Rate,3.2660085510744508,1891
582,2025-07-31,Change Adoption Rate,12.850569754066477,1593
583,2025-08-31,Employee Engagement,14.046309195479711,793
584,2025-09-30,Employee Engagement,91.10728438171003,405
585,2025-10-31,Change Adoption Rate,1.0672722790424305,882
586,2025-11-30,Employee Engagement,0.30695390717786486,1091
587,2025-12-31,Employee Engagement,25.398125036758724,1121
588,2026-01-31,Cost Efficiency,40.949951859677014,848
589,2026-02-28,Change Adoption Rate,5.547103277294707,1462
590,2026-03-31,Change Adoption Rate,84.20210564248463,1188
591,2026-04-30,Employee Engagement,27.120360281849976,83
592,2026-05-31,Cost Efficiency,42.58012060720624,1111
593,2026-06-30,Cost Efficiency,67.63245727773719,1049
594,2026-07-31,Change Adoption Rate,8.328004226926877,1293
595,2026-08-31,Change Adoption Rate,91.12918951305508,544
596,2026-09-30,Cost Efficiency,82.89915358596622,1065
597,2026-10-31,Change Adoption Rate,47.58318391243898,1508
598,2026-11-30,Cost Efficiency,28.239071302584595,1466
599,2026-12-31,Change Adoption Rate,1.6129371760532085,1702
600,2027-01-31,Employee Engagement,99.03081222309419,1425
601,2027-02-28,Change Adoption Rate,88.58374902957756,1587
602,2027-03-31,Change Adoption Rate,63.430838235536044,1241
603,2027-04-30,Cost Efficiency,13.959336259605859,966
604,2027-05-31,Change Adoption Rate,74.19428873791215,923
605,2027-06-30,Change Adoption Rate,57.25055331237603,9
606,2027-07-31,Cost Efficiency,53.4383419505857,1771
607,2027-08-31,Employee Engagement,3.304180716206462,422
608,2027-09-30,Change Adoption Rate,32.23802663577347,465
609,2027-10-31,Cost Efficiency,89.18083731662458,1746
610,2027-11-30,Cost Efficiency,49.72711944009086,1667
611,2027-12-31,Change Adoption Rate,28.13903692688856,537
612,2028-01-31,Cost Efficiency,98.75932177580323,960
613,2028-02-29,Cost Efficiency,36.63906829773242,1071
614,2028-03-31,Cost Efficiency,71.06227561475337,405
615,2028-04-30,Change Adoption Rate,68.1486036380528,273
616,2028-05-31,Cost Efficiency,61.480331268592224,1290
617,2028-06-30,Cost Efficiency,49.585736185252294,436
618,2028-07-31,Employee Engagement,33.28841834411459,1838
619,2028-08-31,Change Adoption Rate,75.20194188928072,987
620,2028-09-30,Cost Efficiency,71.06250772561657,1807
621,2028-10-31,Change Adoption Rate,14.172051309356103,1758
622,2028-11-30,Cost Efficiency,33.26115986583034,1182
623,2028-12-31,Cost Efficiency,32.021150541045174,1803
624,2029-01-31,Cost Efficiency,51.01743743354772,960
625,2029-02-28,Cost Efficiency,43.49316893713851,156
626,2029-03-31,Change Adoption Rate,8.300995121890542,553
627,2029-04-30,Change Adoption Rate,14.85316800238361,1521
628,2029-05-31,Cost Efficiency,9.827243684988929,1348
629,2029-06-30,Change Adoption Rate,28.130507438749596,213
630,2029-07-31,Cost Efficiency,65.58148420744375,1322
631,2029-08-31,Change Adoption Rate,64.27978467982004,1153
632,2029-09-30,Employee Engagement,37.75647053966845,1737
633,2029-10-31,Employee Engagement,49.455780932351225,73
634,2029-11-30,Employee Engagement,48.4511016613079,1810
635,2029-12-31,Employee Engagement,97.75026191275266,1984
636,2030-01-31,Employee Engagement,97.41941150883198,1352
637,2030-02-28,Change Adoption Rate,66.45920222543192,200
638,2030-03-31,Change Adoption Rate,5.066905523806398,361
639,2030-04-30,Cost Efficiency,51.72747702085398,270
640,2030-05-31,Employee Engagement,5.359109978615628,540
641,2030-06-30,Change Adoption Rate,98.55613282327076,1391
642,2030-07-31,Change Adoption Rate,9.536552124846976,812
643,2030-08-31,Employee Engagement,51.668932706912415,1994
644,2030-09-30,Employee Engagement,3.3566234343523016,404
645,2030-10-31,Change Adoption Rate,69.55070818190593,521
646,2030-11-30,Employee Engagement,96.13853583238196,147
647,2030-12-31,Change Adoption Rate,66.15586046418926,1345
648,2031-01-31,Cost Efficiency,7.866062759167026,736
649,2031-02-28,Change Adoption Rate,91.07469184447056,308
650,2031-03-31,Cost Efficiency,84.14211566723351,974
651,2031-04-30,Change Adoption Rate,70.93573765316567,891
652,2031-05-31,Employee Engagement,85.17394780740473,1677
653,2031-06-30,Employee Engagement,20.804620574894862,270
654,2031-07-31,Cost Efficiency,57.4230297652588,924
655,2031-08-31,Change Adoption Rate,68.6070600314644,446
656,2031-09-30,Employee Engagement,18.268494949073542,1199
657,2031-10-31,Employee Engagement,12.883019802660623,1444
658,2031-11-30,Change Adoption Rate,84.67425065001188,1436
659,2031-12-31,Change Adoption Rate,34.05453267074387,549
660,2032-01-31,Cost Efficiency,7.520145680499923,1107
661,2032-02-29,Change Adoption Rate,96.23077031142587,780
662,2032-03-31,Employee Engagement,20.211749857550398,57
663,2032-04-30,Change Adoption Rate,17.9419335297207,506
664,2032-05-31,Change Adoption Rate,87.30143861473529,456
665,2032-06-30,Cost Efficiency,12.652290932548937,1776
666,2032-07-31,Cost Efficiency,57.55118550431304,1983
667,2032-08-31,Change Adoption Rate,15.472480546675804,713
668,2032-09-30,Employee Engagement,37.955357076060245,1934
669,2032-10-31,Employee Engagement,63.64188961664193,1390
670,2032-11-30,Change Adoption Rate,17.079298929204167,1626
671,2032-12-31,Cost Efficiency,43.227377083919684,1185
672,2025-01-31,Change Adoption Rate,45.94392444738008,1658
673,2025-02-28,Cost Efficiency,37.8795603888451,1215
674,2025-03-31,Employee Engagement,93.82491612045172,917
675,2025-04-30,Change Adoption Rate,13.699578167453009,126
676,2025-05-31,Employee Engagement,63.15394543365288,1088
677,2025-06-30,Employee Engagement,50.908324987109346,1872
678,2025-07-31,Cost Efficiency,36.850694909902536,734
679,2025-08-31,Employee Engagement,36.15440070584852,1349
680,2025-09-30,Employee Engagement,68.59393450076024,1386
681,2025-10-31,Change Adoption Rate,28.722322267105493,396
682,2025-11-30,Employee Engagement,35.775158321536146,1117
683,2025-12-31,Cost Efficiency,33.83854374877882,84
684,2026-01-31,Employee Engagement,8.320542365843874,754
685,2026-02-28,Cost Efficiency,54.77367167403835,755
686,2026-03-31,Employee Engagement,28.280269032833928,1131
687,2026-04-30,Change Adoption Rate,40.88301154098498,1
688,2026-05-31,Change Adoption Rate,57.07045193998339,1218
689,2026-06-30,Cost Efficiency,74.54241213427359,692
690,2026-07-31,Change Adoption Rate,42.68938351173509,323
691,2026-08-31,Change Adoption Rate,15.10252976646842,1193
692,2026-09-30,Change Adoption Rate,45.668959116440945,11
693,2026-10-31,Cost Efficiency,17.64874099175725,401
694,2026-11-30,Change Adoption Rate,19.724692301146305,1705
695,2026-12-31,Change Adoption Rate,37.31738197410001,1729
696,2027-01-31,Cost Efficiency,63.83095304938288,540
697,2027-02-28,Cost Efficiency,37.322443319071105,443
698,2027-03-31,Cost Efficiency,54.16648479685158,1830
699,2027-04-30,Employee Engagement,0.58388526404618,995
700,2027-05-31,Employee Engagement,9.377040957934678,965
701,2027-06-30,Employee Engagement,83.84978185903485,1160
702,2027-07-31,Change Adoption Rate,26.89093788102732,1257
703,2027-08-31,Employee Engagement,84.78704072275539,1619
704,2027-09-30,Change Adoption Rate,0.5136250096365869,9
705,2027-10-31,Employee Engagement,36.75925756444596,1701
706,2027-11-30,Cost Efficiency,5.19631070463128,28
707,2027-12-31,Employee Engagement,36.89913740743371,367
708,2028-01-31,Change Adoption Rate,6.486735447210846,1571
709,2028-02-29,Change Adoption Rate,41.18376984170119,1370
710,2028-03-31,Employee Engagement,68.8111414601299,406
711,2028-04-30,Change Adoption Rate,72.87708268989466,136
712,2028-05-31,Change Adoption Rate,73.80483904495465,1621
713,2028-06-30,Employee Engagement,34.254524435148504,863
714,2028-07-31,Employee Engagement,63.4162320234154,513
715,2028-08-31,Cost Efficiency,66.35262760552901,1817
716,2028-09-30,Cost Efficiency,67.68724457773223,806
717,2028-10-31,Employee Engagement,79.01811273576175,1220
718,2028-11-30,Cost Efficiency,84.49243817244071,1436
719,2028-12-31,Change Adoption Rate,89.34652253505351,573
720,2029-01-31,Cost Efficiency,57.08627449896333,377
721,2029-02-28,Cost Efficiency,99.51257177549572,358
722,2029-03-31,Cost Efficiency,59.82161423377155,527
723,2029-04-30,Cost Efficiency,55.607748061101226,1407
724,2029-05-31,Cost Efficiency,69.45083392274415,984
725,2029-06-30,Cost Efficiency,35.63899318415417,414
726,2029-07-31,Cost Efficiency,57.48193517123086,309
727,2029-08-31,Change Adoption Rate,27.8688916539809,1395
728,2029-09-30,Cost Efficiency,9.546785467640218,715
729,2029-10-31,Change Adoption Rate,40.85309898412564,638
730,2029-11-30,Change Adoption Rate,81.35644542450196,1114
731,2029-12-31,Cost Efficiency,47.57033170324097,636
732,2030-01-31,Employee Engagement,3.0898235675106522,1792
733,2030-02-28,Cost Efficiency,64.61668926949255,394
734,2030-03-31,Employee Engagement,63.59657861167063,969
735,2030-04-30,Cost Efficiency,56.15822398633693,1310
736,2030-05-31,Employee Engagement,75.38288732239971,1754
737,2030-06-30,Change Adoption Rate,23.945647342795016,1252
738,2030-07-31,Employee Engagement,27.70424945735287,1938
739,2030-08-31,Cost Efficiency,76.20962850298841,1854
740,2030-09-30,Cost Efficiency,55.11206635739367,1710
741,2030-10-31,Employee Engagement,97.785743264883,275
742,2030-11-30,Employee Engagement,5.874490748793127,1932
743,2030-12-31,Employee Engagement,79.66098446120125,469
744,2031-01-31,Employee Engagement,79.69181056042632,1344
745,2031-02-28,Cost Efficiency,2.256967615024741,842
746,2031-03-31,Cost Efficiency,55.00075869202079,909
747,2031-04-30,Employee Engagement,79.24284597922693,1380
748,2031-05-31,Change Adoption Rate,31.43843612859909,133
749,2031-06-30,Employee Engagement,33.794326565634826,788
750,2031-07-31,Change Adoption Rate,85.57627108820908,1312
751,2031-08-31,Employee Engagement,48.067162921943485,200
752,2031-09-30,Employee Engagement,77.60320521408416,1699
753,2031-10-31,Cost Efficiency,96.37062889792445,864
754,2031-11-30,Change Adoption Rate,1.0235129325681047,666
755,2031-12-31,Cost Efficiency,34.81573664611353,671
756,2032-01-31,Cost Efficiency,65.64252454683135,1845
757,2032-02-29,Change Adoption Rate,78.84943861987031,999
758,2032-03-31,Cost Efficiency,78.61035480290471,888
759,2032-04-30,Change Adoption Rate,6.889232026544767,1431
760,2032-05-31,Change Adoption Rate,78.474524865803,1776
761,2032-06-30,Change Adoption Rate,98.53543294407967,1625
762,2032-07-31,Cost Efficiency,8.7221190253557,298
763,2032-08-31,Change Adoption Rate,87.93619407207932,1935
764,2032-09-30,Change Adoption Rate,84.273643619202,1098
765,2032-10-31,Cost Efficiency,45.9669346817995,1607
766,2032-11-30,Change Adoption Rate,96.1856417533689,951
767,2032-12-31,Change Adoption Rate,43.15470045913181,196
768,2025-01-31,Change Adoption Rate,31.768939448764,76
769,2025-02-28,Employee Engagement,23.051709472018945,1330
770,2025-03-31,Change Adoption Rate,41.17177286890858,627
771,2025-04-30,Cost Efficiency,52.416422140017225,1566
772,2025-05-31,Cost Efficiency,58.41082355355434,450
773,2025-06-30,Change Adoption Rate,91.22836790703917,487
774,2025-07-31,Employee Engagement,13.748556746558426,632
775,2025-08-31,Employee Engagement,32.63164782444994,834
776,2025-09-30,Change Adoption Rate,84.5752399977704,734
777,2025-10-31,Change Adoption Rate,86.92555223310983,819
778,2025-11-30,Cost Efficiency,64.52563273275848,1971
779,2025-12-31,Employee Engagement,99.48783274979533,1876
780,2026-01-31,Employee Engagement,20.908112173305227,1468
781,2026-02-28,Cost Efficiency,95.07724420657661,1679
782,2026-03-31,Change Adoption Rate,79.32280156390283,216
783,2026-04-30,Change Adoption Rate,68.59244055509996,899
784,2026-05-31,Cost Efficiency,53.754836893580205,1360
785,2026-06-30,Cost Efficiency,69.82712767151376,992
786,2026-07-31,Change Adoption Rate,93.31263278196597,1893
787,2026-08-31,Cost Efficiency,2.8975366343307773,1682
788,2026-09-30,Cost Efficiency,83.62738140367284,1194
789,2026-10-31,Cost Efficiency,55.41035751433101,1153
790,2026-11-30,Change Adoption Rate,5.436133788657838,1915
791,2026-12-31,Employee Engagement,8.615409497135795,372
792,2027-01-31,Cost Efficiency,54.31539702242664,1716
793,2027-02-28,Cost Efficiency,16.788901609622343,1230
794,2027-03-31,Change Adoption Rate,95.09672000629922,576
795,2027-04-30,Change Adoption Rate,26.04620163070994,1594
796,2027-05-31,Change Adoption Rate,59.50655812691774,610
797,2027-06-30,Cost Efficiency,25.01464682960809,1865
798,2027-07-31,Employee Engagement,11.195333946168184,589
799,2027-08-31,Employee Engagement,17.261595399449103,1726
800,2027-09-30,Employee Engagement,22.048172632076668,512
801,2027-10-31,Change Adoption Rate,30.595791820775318,1509
802,2027-11-30,Employee Engagement,96.99196633401816,1944
803,2027-12-31,Cost Efficiency,67.57039523652605,1535
804,2028-01-31,Cost Efficiency,92.55968296846027,350
805,2028-02-29,Cost Efficiency,57.13233508937292,371
806,2028-03-31,Cost Efficiency,21.51179369305527,1140
807,2028-04-30,Change Adoption Rate,52.56608544645831,562
808,2028-05-31,Change Adoption Rate,77.43508219340497,765
809,2028-06-30,Employee Engagement,34.10948103224006,1142
810,2028-07-31,Employee Engagement,33.25681710864868,943
811,2028-08-31,Employee Engagement,94.71395057481757,147
812,2028-09-30,Employee Engagement,94.05345644827173,1920
813,2028-10-31,Employee Engagement,73.98777577871779,1728
814,2028-11-30,Change Adoption Rate,91.79893451524978,1058
815,2028-12-31,Change Adoption Rate,34.156393980044385,211
816,2029-01-31,Change Adoption Rate,4.782116109104773,1411
817,2029-02-28,Change Adoption Rate,96.82239797085576,1227
818,2029-03-31,Change Adoption Rate,82.6543567202078,980
819,2029-04-30,Cost Efficiency,57.91822219301124,490
820,2029-05-31,Cost Efficiency,44.59747294619807,166
821,2029-06-30,Change Adoption Rate,7.0319919792195655,798
822,2029-07-31,Cost Efficiency,74.13156904505112,1519
823,2029-08-31,Cost Efficiency,93.76587478743555,1547
824,2029-09-30,Cost Efficiency,35.82092165979254,408
825,2029-10-31,Change Adoption Rate,42.234302570609536,1170
826,2029-11-30,Cost Efficiency,58.769732601939836,399
827,2029-12-31,Cost Efficiency,68.70756916922797,1463
828,2030-01-31,Change Adoption Rate,1.4315210405802747,690
829,2030-02-28,Change Adoption Rate,41.259403586290155,1143
830,2030-03-31,Change Adoption Rate,53.31023222811415,1887
831,2030-04-30,Change Adoption Rate,63.042667604381755,84
832,2030-05-31,Change Adoption Rate,0.19443383730981534,507
833,2030-06-30,Change Adoption Rate,23.67915227726024,1899
834,2030-07-31,Cost Efficiency,34.21985992431124,560
835,2030-08-31,Employee Engagement,74.53149452492165,400
836,2030-09-30,Cost Efficiency,13.93276730707279,419
837,2030-10-31,Cost Efficiency,0.2914769835723807,696
838,2030-11-30,Change Adoption Rate,82.60695725401254,560
839,2030-12-31,Employee Engagement,27.95401222422136,1758
840,2031-01-31,Cost Efficiency,38.610337368494406,422
841,2031-02-28,Employee Engagement,54.93995478724296,1977
842,2031-03-31,Cost Efficiency,13.571821722036459,1823
843,2031-04-30,Cost Efficiency,42.734452531435785,553
844,2031-05-31,Cost Efficiency,42.3887865481269,1957
845,2031-06-30,Employee Engagement,78.5677481936974,1631
846,2031-07-31,Employee Engagement,16.50866476719096,1578
847,2031-08-31,Cost Efficiency,19.896369017450656,1717
848,2031-09-30,Cost Efficiency,20.49036210466574,1218
849,2031-10-31,Employee Engagement,1.3350184619110528,851
850,2031-11-30,Change Adoption Rate,61.833910706935214,1222
851,2031-12-31,Employee Engagement,67.6433281375998,1797
852,2032-01-31,Cost Efficiency,50.384453306889185,1313
853,2032-02-29,Cost Efficiency,87.36740501786028,1157
854,2032-03-31,Employee Engagement,93.55100184990658,23
855,2032-04-30,Cost Efficiency,12.634094566692344,506
856,2032-05-31,Cost Efficiency,12.263173110023907,1787
857,2032-06-30,Cost Efficiency,71.08620668435798,231
858,2032-07-31,Cost Efficiency,63.577901274563374,1887
859,2032-08-31,Change Adoption Rate,87.1293069021626,83
860,2032-09-30,Cost Efficiency,21.970273908450388,1721
861,2032-10-31,Cost Efficiency,96.55657012162825,291
862,2032-11-30,Employee Engagement,39.641242940466626,1135
863,2032-12-31,Employee Engagement,36.48828831542389,812
864,2025-01-31,Change Adoption Rate,71.21978743872079,290
865,2025-02-28,Change Adoption Rate,2.6515438636212862,1317
866,2025-03-31,Employee Engagement,11.000999950785562,1184
867,2025-04-30,Cost Efficiency,80.93163163365003,1815
868,2025-05-31,Employee Engagement,67.81308901158228,288
869,2025-06-30,Employee Engagement,56.13550274183886,160
870,2025-07-31,Employee Engagement,64.69455099817559,30
871,2025-08-31,Cost Efficiency,88.52733640091232,943
872,2025-09-30,Change Adoption Rate,81.16587224079,990
873,2025-10-31,Employee Engagement,48.98970944061891,106
874,2025-11-30,Change Adoption Rate,0.9064105297226455,314
875,2025-12-31,Employee Engagement,64.01487288438453,1454
876,2026-01-31,Change Adoption Rate,25.664500604963635,901
877,2026-02-28,Change Adoption Rate,63.0882131655155,898
878,2026-03-31,Cost Efficiency,41.42343065464259,517
879,2026-04-30,Cost Efficiency,37.2338710039566,131
880,2026-05-31,Change Adoption Rate,63.11295379463068,681
881,2026-06-30,Change Adoption Rate,96.40880331376354,1807
882,2026-07-31,Change Adoption Rate,64.15798401239759,514
883,2026-08-31,Employee Engagement,90.13542963553772,277
884,2026-09-30,Cost Efficiency,94.94232552452843,1158
885,2026-10-31,Employee Engagement,98.92827546402523,1994
886,2026-11-30,Cost Efficiency,84.714150555796,1951
887,2026-12-31,Cost Efficiency,25.254034550089123,1371
888,2027-01-31,Cost Efficiency,13.759657957904592,1601
889,2027-02-28,Employee Engagement,60.483722977899625,1379
890,2027-03-31,Change Adoption Rate,56.187794903490115,646
891,2027-04-30,Cost Efficiency,83.6045574989324,337
892,2027-05-31,Change Adoption Rate,89.407117753683,1356
893,2027-06-30,Cost Efficiency,27.263871019874987,572
894,2027-07-31,Change Adoption Rate,93.59323494941427,1548
895,2027-08-31,Employee Engagement,72.94957803750664,1980
896,2027-09-30,Change Adoption Rate,60.22142940085763,1297
897,2027-10-31,Change Adoption Rate,63.64023283529473,1076
898,2027-11-30,Cost Efficiency,93.98883045475577,1157
899,2027-12-31,Change Adoption Rate,98.30348971255891,1845
900,2028-01-31,Cost Efficiency,25.328209101465927,431
901,2028-02-29,Employee Engagement,20.978737149920956,804
902,2028-03-31,Cost Efficiency,47.03472088446552,495
903,2028-04-30,Employee Engagement,51.648123678359546,677
904,2028-05-31,Cost Efficiency,30.943940722364694,1136
905,2028-06-30,Employee Engagement,8.803636777950597,229
906,2028-07-31,Cost Efficiency,57.31932404511482,798
907,2028-08-31,Change Adoption Rate,57.43586260813854,1855
908,2028-09-30,Change Adoption Rate,19.77304569138686,1492
909,2028-10-31,Employee Engagement,20.41182348471985,33
910,2028-11-30,Change Adoption Rate,96.5877531916135,984
911,2028-12-31,Change Adoption Rate,63.69857881366288,577
912,2029-01-31,Cost Efficiency,79.89472915522393,62
913,2029-02-28,Cost Efficiency,17.86907963343537,1745
914,2029-03-31,Change Adoption Rate,22.037409138303875,28
915,2029-04-30,Change Adoption Rate,60.56865569284082,1325
916,2029-05-31,Change Adoption Rate,51.45774869683019,438
917,2029-06-30,Change Adoption Rate,47.66656727094516,1838
918,2029-07-31,Employee Engagement,81.78384644130848,1836
919,2029-08-31,Cost Efficiency,84.4988542691169,841
920,2029-09-30,Change Adoption Rate,8.23809672046323,493
921,2029-10-31,Employee Engagement,97.16984676824514,1118
922,2029-11-30,Employee Engagement,48.99861877584092,114
923,2029-12-31,Change Adoption Rate,28.132741263980577,1380
924,2030-01-31,Cost Efficiency,52.89998668846055,1184
925,2030-02-28,Cost Efficiency,42.24320791243229,1801
926,2030-03-31,Cost Efficiency,32.49938794577996,1740
927,2030-04-30,Employee Engagement,73.53247746934176,19
928,2030-05-31,Change Adoption Rate,58.59253036618005,540
929,2030-06-30,Change Adoption Rate,21.394465436570464,1751
930,2030-07-31,Cost Efficiency,18.328520683560967,508
931,2030-08-31,Cost Efficiency,8.833929674515739,1052
932,2030-09-30,Change Adoption Rate,79.63999093385962,1127
933,2030-10-31,Employee Engagement,44.76349809484626,4
934,2030-11-30,Change Adoption Rate,18.435303268270943,1490
935,2030-12-31,Employee Engagement,23.246505313419963,737
936,2031-01-31,Employee Engagement,30.53477424930294,1806
937,2031-02-28,Cost Efficiency,44.75139910623837,265
938,2031-03-31,Cost Efficiency,5.5905116502259045,527
939,2031-04-30,Employee Engagement,43.16231834852683,1477
940,2031-05-31,Employee Engagement,3.971753796833366,1614
941,2031-06-30,Employee Engagement,36.59004251585954,1461
942,2031-07-31,Change Adoption Rate,30.030729258801927,870
943,2031-08-31,Cost Efficiency,38.81835391023605,466
944,2031-09-30,Cost Efficiency,69.89441671627284,1411
945,2031-10-31,Employee Engagement,48.64487311981599,847
946,2031-11-30,Cost Efficiency,78.25918062998737,150
947,2031-12-31,Change Adoption Rate,48.05957044082373,147
948,2032-01-31,Change Adoption Rate,87.47838621684446,649
949,2032-02-29,Change Adoption Rate,58.68303044571286,934
950,2032-03-31,Change Adoption Rate,76.46859188579872,640
951,2032-04-30,Change Adoption Rate,4.3941521242637505,568
952,2032-05-31,Employee Engagement,98.18043533473698,167
953,2032-06-30,Change Adoption Rate,44.9031588976466,101
954,2032-07-31,Change Adoption Rate,98.83120855347383,747
955,2032-08-31,Change Adoption Rate,15.358974740061315,1755
956,2032-09-30,Cost Efficiency,87.22727696514151,1813
957,2032-10-31,Change Adoption Rate,70.06330098477675,594
958,2032-11-30,Cost Efficiency,25.855294317028587,1857
959,2032-12-31,Change Adoption Rate,38.99519849017011,276
960,2025-01-31,Employee Engagement,0.32420738254634873,1548
961,2025-02-28,Cost Efficiency,17.295005984177216,943
962,2025-03-31,Cost Efficiency,2.11386819661159,1826
963,2025-04-30,Cost Efficiency,63.061364023734555,108
964,2025-05-31,Change Adoption Rate,5.632227076960817,1745
965,2025-06-30,Change Adoption Rate,20.900277629803544,1711
966,2025-07-31,Employee Engagement,77.50012484094248,253
967,2025-08-31,Cost Efficiency,5.428111073818509,1921
968,2025-09-30,Employee Engagement,62.21870248304673,498
969,2025-10-31,Change Adoption Rate,46.756561592011835,1576
970,2025-11-30,Cost Efficiency,11.64946234206975,1127
971,2025-12-31,Employee Engagement,67.4279191336383,1792
972,2026-01-31,Employee Engagement,14.548259689406295,791
973,2026-02-28,Change Adoption Rate,24.442720596068302,1353
974,2026-03-31,Employee Engagement,16.326903461583086,258
975,2026-04-30,Cost Efficiency,93.92862422886242,145
976,2026-05-31,Cost Efficiency,86.60284210042367,925
977,2026-06-30,Employee Engagement,41.36969866990263,1432
