Initiative_ID,Change_Type,Outcome,ROI,Time_Taken
551,Technology Change,Partially Successful,1.4361096736222967,8
552,Technology Change,Successful,0.6127452286488189,6
553,Cultural Change,Successful,-0.41949253333287234,7
554,Cultural Change,Unsuccessful,0.028407836164122235,5
555,Technology Change,Successful,1.9928794042629971,20
556,Cultural Change,Unsuccessful,1.9182941371302538,23
557,Process Change,Successful,-0.49872187632726034,19
558,Technology Change,Partially Successful,1.622351201946751,18
559,Cultural Change,Successful,0.3070974667162081,17
560,Cultural Change,Unsuccessful,-0.09196881777395455,13
561,Process Change,Partially Successful,1.789049704313756,21
562,Technology Change,Partially Successful,0.1255771036109279,22
563,Technology Change,Successful,-0.05742590656021934,19
564,Technology Change,Unsuccessful,0.2680790456283604,10
565,Technology Change,Successful,-0.3666500212131211,14
566,Cultural Change,Successful,1.49749805347296,8
567,Cultural Change,Partially Successful,-0.05532820407556188,14
568,Cultural Change,Successful,-0.14744333345659677,22
569,Technology Change,Successful,1.1508088341354124,7
570,Cultural Change,Partially Successful,0.29819698092203817,5
571,Cultural Change,Partially Successful,0.23920458260572697,5
572,Technology Change,Partially Successful,1.2816900622254495,7
573,Cultural Change,Partially Successful,1.298129129323827,12
574,Technology Change,Unsuccessful,1.484390722593561,16
575,Process Change,Unsuccessful,1.4457483797278596,8
576,Process Change,Successful,0.3588571701100456,18
577,Process Change,Successful,1.3339302714012062,1
578,Technology Change,Partially Successful,1.9921981382628124,13
579,Cultural Change,Partially Successful,-0.46533728961859183,8
580,Cultural Change,Successful,-0.26481238714744515,23
581,Cultural Change,Partially Successful,0.2251108977584666,21
582,Cultural Change,Partially Successful,1.179019933647266,9
583,Process Change,Successful,0.2571675455046498,15
584,Process Change,Unsuccessful,-0.48841789546760617,12
585,Process Change,Unsuccessful,1.913653572582123,12
586,Cultural Change,Partially Successful,0.016238399018212668,16
587,Technology Change,Partially Successful,0.4763852922089522,3
588,Cultural Change,Partially Successful,1.350583772952288,16
589,Process Change,Unsuccessful,-0.06975092042485154,6
590,Cultural Change,Successful,1.6988402705567398,5
591,Technology Change,Partially Successful,0.7290527924791197,8
592,Cultural Change,Successful,-0.0860051887215178,12
593,Technology Change,Unsuccessful,0.5856404252373553,22
594,Technology Change,Unsuccessful,-0.3679275577948175,4
595,Cultural Change,Successful,1.095055369053731,2
596,Cultural Change,Successful,1.6152663672777008,13
597,Process Change,Partially Successful,0.13099903519209044,14
598,Process Change,Successful,1.5162184119695619,1
599,Cultural Change,Unsuccessful,0.29964467868847533,17
600,Process Change,Successful,-0.06019421697527155,10
601,Technology Change,Unsuccessful,1.5889803132818217,17
602,Technology Change,Successful,1.8556796156738518,23
603,Process Change,Partially Successful,0.4288548573987526,15
604,Cultural Change,Unsuccessful,1.996570933665605,1
605,Process Change,Successful,1.946976209245459,7
606,Process Change,Unsuccessful,1.4429019595985801,12
607,Process Change,Partially Successful,1.9896111869565858,20
608,Process Change,Successful,1.7843389533659937,6
609,Process Change,Partially Successful,1.2298095464086445,1
610,Process Change,Partially Successful,-0.15142177617048846,17
611,Process Change,Successful,0.7171955146000846,22
612,Cultural Change,Partially Successful,-0.18270636727144113,12
613,Technology Change,Successful,1.193544589579984,10
614,Cultural Change,Successful,1.0666391762947,13
615,Technology Change,Partially Successful,0.36133847666086283,23
616,Cultural Change,Successful,1.8392651272411573,14
617,Cultural Change,Partially Successful,1.2712586814283584,6
618,Technology Change,Unsuccessful,1.3303531998376552,3
619,Process Change,Partially Successful,-0.4852884747363224,8
620,Technology Change,Unsuccessful,0.2734319405292087,8
621,Technology Change,Unsuccessful,0.7948769874875168,22
622,Technology Change,Unsuccessful,1.548313215310122,21
623,Cultural Change,Unsuccessful,1.113743956043245,1
624,Technology Change,Unsuccessful,0.43873006316757157,15
625,Process Change,Unsuccessful,1.9539928366219255,14
626,Process Change,Successful,0.21499389187037887,2
627,Cultural Change,Unsuccessful,0.12153752109655735,12
628,Process Change,Partially Successful,1.6444026046970253,1
629,Cultural Change,Unsuccessful,0.18468979741902303,21
630,Cultural Change,Partially Successful,0.19736337063907083,9
631,Cultural Change,Unsuccessful,1.4448669715151399,12
632,Technology Change,Unsuccessful,-0.377195239089831,20
633,Technology Change,Unsuccessful,1.6694415029489096,23
634,Technology Change,Unsuccessful,0.895051737132408,17
635,Process Change,Successful,0.5200526287881644,9
636,Process Change,Unsuccessful,0.8465636099994138,21
637,Technology Change,Unsuccessful,-0.16299002941197138,22
638,Process Change,Unsuccessful,1.1733491889587655,20
639,Technology Change,Successful,-0.45332800777968485,18
640,Technology Change,Successful,0.8601715653051971,16
641,Technology Change,Successful,-0.20482151459255177,18
642,Technology Change,Partially Successful,1.5637910249804596,2
643,Process Change,Successful,1.6098720474351857,19
644,Technology Change,Unsuccessful,0.5736346388253688,9
645,Cultural Change,Unsuccessful,1.3104427300064174,10
646,Process Change,Partially Successful,-0.29688233889485227,7
647,Cultural Change,Unsuccessful,1.6960852774895145,5
648,Technology Change,Partially Successful,1.7148489932926667,11
649,Cultural Change,Unsuccessful,0.5920541757985909,14
650,Cultural Change,Unsuccessful,-0.4073266093755144,19
651,Process Change,Partially Successful,0.10921843460157854,23
652,Process Change,Unsuccessful,0.755153687175864,16
653,Process Change,Successful,-0.021678500490669828,2
654,Technology Change,Successful,0.838188513686912,11
655,Cultural Change,Partially Successful,0.928644957207257,4
656,Process Change,Unsuccessful,1.655148762337657,19
657,Technology Change,Successful,1.4431042958602838,14
658,Cultural Change,Partially Successful,0.5382398974465965,12
659,Technology Change,Successful,1.3663580507668383,2
660,Process Change,Successful,0.7558652683463614,18
661,Technology Change,Successful,1.3699924795394578,23
662,Technology Change,Unsuccessful,1.3412984270363089,23
663,Technology Change,Partially Successful,1.3706996854560698,11
664,Process Change,Unsuccessful,0.36330624229501907,20
665,Technology Change,Unsuccessful,0.3755782479194091,21
666,Cultural Change,Unsuccessful,1.1154081814046428,5
667,Technology Change,Unsuccessful,0.27456867315167677,23
668,Technology Change,Unsuccessful,-0.2583916830198236,6
669,Cultural Change,Successful,-0.03281494811278579,13
670,Cultural Change,Unsuccessful,1.6021861638302202,19
671,Technology Change,Successful,0.3865995853353328,9
672,Technology Change,Successful,0.019362344436899992,4
673,Process Change,Successful,-0.34929073492419677,18
674,Technology Change,Partially Successful,1.2425716632324035,19
675,Cultural Change,Partially Successful,0.16624715009790225,17
676,Technology Change,Partially Successful,-0.20080386304245618,23
677,Cultural Change,Unsuccessful,1.047413565489981,3
678,Cultural Change,Partially Successful,0.30441557637877614,13
679,Process Change,Partially Successful,0.06960663116465438,23
680,Process Change,Successful,0.5679637113701119,8
681,Process Change,Successful,0.01713761736791486,5
682,Process Change,Partially Successful,-0.27773414326457285,2
683,Cultural Change,Unsuccessful,1.658494291395427,13
684,Cultural Change,Unsuccessful,0.6684646077487602,23
685,Cultural Change,Unsuccessful,1.3179540279303557,1
686,Technology Change,Unsuccessful,-0.39726296429491503,20
687,Technology Change,Unsuccessful,0.7810345298219958,4
688,Process Change,Successful,1.1057134617148359,17
689,Technology Change,Partially Successful,1.974851091525193,9
690,Process Change,Partially Successful,0.8941089386918559,9
691,Cultural Change,Partially Successful,0.7015533282980917,22
692,Technology Change,Successful,1.376253425785195,16
693,Technology Change,Partially Successful,1.6271635639835926,16
694,Technology Change,Successful,0.9191477105170245,11
695,Technology Change,Partially Successful,1.4176022063011646,5
696,Cultural Change,Successful,1.4057366909590245,1
697,Technology Change,Successful,0.9290201436839407,9
698,Technology Change,Unsuccessful,0.16921854756061772,20
699,Technology Change,Unsuccessful,0.4279688865509774,18
700,Cultural Change,Successful,0.1744465340905179,8
701,Technology Change,Partially Successful,1.9886262093839369,2
702,Technology Change,Unsuccessful,-0.173675984344908,21
703,Process Change,Partially Successful,1.4654722778014841,21
704,Cultural Change,Partially Successful,1.592490992350991,13
705,Process Change,Successful,-0.3537965634699984,9
706,Technology Change,Successful,0.5548972553899041,2
707,Process Change,Unsuccessful,0.7601440699684108,4
708,Cultural Change,Successful,0.23586166847181533,17
709,Technology Change,Unsuccessful,1.1835703515323717,13
710,Process Change,Partially Successful,1.2460907765883666,20
711,Cultural Change,Unsuccessful,0.04627489776333582,23
712,Cultural Change,Successful,1.4252528921056853,11
713,Process Change,Partially Successful,0.19801380013519965,6
714,Cultural Change,Partially Successful,1.321299159565333,20
715,Technology Change,Successful,-0.3406727486107026,7
716,Process Change,Partially Successful,-0.027693075656250288,1
717,Cultural Change,Partially Successful,1.5604429783402747,4
718,Cultural Change,Successful,1.3567434095162274,8
719,Technology Change,Successful,1.0922262374880238,12
720,Technology Change,Partially Successful,0.2539369369676139,7
721,Cultural Change,Successful,1.5641530912914199,8
722,Technology Change,Unsuccessful,0.4468042179650682,15
723,Technology Change,Successful,1.4300897014846732,14
724,Cultural Change,Successful,-0.013599608389263496,9
725,Cultural Change,Unsuccessful,-0.07168846821504105,21
726,Cultural Change,Successful,0.3461342149393053,1
727,Technology Change,Unsuccessful,-0.33120325237240217,22
728,Cultural Change,Partially Successful,1.8392107491766776,13
729,Technology Change,Partially Successful,1.5531929813545262,14
730,Cultural Change,Partially Successful,-0.1943099877657049,11
731,Cultural Change,Unsuccessful,1.1807979064602299,7
732,Process Change,Unsuccessful,1.9536200786623947,19
733,Process Change,Successful,0.4266357207616762,19
734,Process Change,Successful,1.6650442115101423,13
735,Process Change,Unsuccessful,1.2251227612505544,6
736,Cultural Change,Partially Successful,-0.004998891074906975,15
737,Technology Change,Successful,1.1765834427464124,12
738,Technology Change,Partially Successful,1.575887593917793,12
739,Process Change,Successful,-0.07665478485581034,15
740,Process Change,Successful,1.6186736344484554,6
741,Process Change,Unsuccessful,-0.48242112856554453,20
742,Technology Change,Partially Successful,0.937444367963062,2
743,Process Change,Successful,0.8537486418954767,12
744,Technology Change,Unsuccessful,1.3187603541404715,4
745,Process Change,Partially Successful,1.7823420644422883,16
746,Technology Change,Unsuccessful,1.852432056606581,6
747,Cultural Change,Unsuccessful,0.6532116425361796,13
748,Cultural Change,Partially Successful,-0.4608830658377681,1
749,Process Change,Successful,1.4135871304810137,11
750,Technology Change,Successful,1.4785679246534373,3
751,Process Change,Successful,0.6909963793577836,17
752,Cultural Change,Partially Successful,1.7121270154078845,15
753,Cultural Change,Successful,1.9289872487371902,13
754,Technology Change,Partially Successful,1.531113013831709,8
755,Cultural Change,Unsuccessful,-0.06608836840785737,2
756,Cultural Change,Unsuccessful,0.2655753669761436,16
757,Process Change,Successful,1.5079205367079775,3
758,Cultural Change,Successful,0.8598415024107302,6
759,Cultural Change,Unsuccessful,0.9315390437899633,1
760,Technology Change,Partially Successful,0.6357034477320791,14
761,Process Change,Partially Successful,0.598235332681492,13
762,Technology Change,Unsuccessful,0.6048304954268742,7
763,Cultural Change,Partially Successful,0.6776173983117131,17
764,Cultural Change,Partially Successful,0.26919439907941234,21
765,Process Change,Partially Successful,-0.4515296940965889,21
766,Cultural Change,Successful,0.3485353850841304,16
767,Cultural Change,Successful,0.06225805816166674,17
768,Cultural Change,Successful,-0.05700292836041798,2
769,Cultural Change,Unsuccessful,0.07031977421027635,14
770,Technology Change,Unsuccessful,-0.1085261576736497,11
771,Process Change,Successful,0.7546941449767413,18
772,Process Change,Partially Successful,-0.48389697036434154,8
773,Technology Change,Unsuccessful,1.0464367576229439,21
774,Cultural Change,Unsuccessful,0.7868298054771588,19
775,Process Change,Unsuccessful,-0.1072732131466071,6
776,Process Change,Unsuccessful,0.6561362885231707,11
777,Technology Change,Successful,1.9977051744507515,15
778,Cultural Change,Partially Successful,1.5986593394606543,2
779,Process Change,Unsuccessful,0.21049181078457369,3
780,Cultural Change,Successful,0.49655216761764787,11
781,Cultural Change,Partially Successful,1.5337415466912985,15
782,Process Change,Partially Successful,1.4408805182404099,4
783,Cultural Change,Partially Successful,-0.4122301466981727,7
784,Cultural Change,Unsuccessful,0.04310460497907864,10
785,Cultural Change,Partially Successful,0.37070239398270133,8
786,Process Change,Successful,-0.3203262154994636,23
787,Process Change,Unsuccessful,-0.3590983615054459,15
788,Cultural Change,Unsuccessful,1.7773267388345713,8
789,Technology Change,Unsuccessful,-0.12396532677284144,3
790,Process Change,Successful,-0.47608411725376315,5
791,Process Change,Successful,1.1663187737930545,17
792,Process Change,Unsuccessful,0.3440417940487479,22
793,Process Change,Unsuccessful,0.051270294509375924,10
794,Cultural Change,Partially Successful,0.39357987161217367,14
795,Technology Change,Successful,0.23762103089820696,20
796,Process Change,Successful,-0.4616446758850108,16
797,Cultural Change,Unsuccessful,0.04602913482796722,18
798,Process Change,Successful,-0.1411868185794411,2
799,Cultural Change,Successful,-0.2933535932109639,11
800,Cultural Change,Successful,1.4993394251463101,16
801,Technology Change,Unsuccessful,0.1490790699753074,22
802,Technology Change,Successful,0.4314870744845347,19
803,Technology Change,Successful,0.5355240958797098,23
804,Technology Change,Successful,0.9453859710882078,15
805,Process Change,Successful,-0.08991752851057672,2
806,Process Change,Partially Successful,0.2691132881654814,8
807,Cultural Change,Partially Successful,-0.12626797767246772,11
808,Process Change,Partially Successful,0.7071981051832126,23
809,Cultural Change,Partially Successful,1.6539085455512539,2
810,Technology Change,Unsuccessful,1.6279808557397253,1
811,Technology Change,Unsuccessful,-0.32181504770372305,17
812,Cultural Change,Unsuccessful,0.43996917498853616,3
813,Technology Change,Partially Successful,0.20703897138031435,12
814,Technology Change,Successful,-0.33716933178222286,20
815,Technology Change,Unsuccessful,0.9220307391925389,2
816,Process Change,Successful,1.9948458382130791,20
817,Cultural Change,Unsuccessful,1.9838682272184651,15
818,Cultural Change,Partially Successful,-0.04891130106349545,12
819,Technology Change,Partially Successful,0.6445707434481593,20
820,Process Change,Unsuccessful,1.9592660337111312,5
821,Process Change,Successful,1.0741159710012864,3
822,Cultural Change,Partially Successful,1.0687599328299606,1
823,Process Change,Unsuccessful,0.4628001626486873,4
824,Cultural Change,Unsuccessful,1.961356034617466,17
825,Process Change,Unsuccessful,0.31145460626837196,22
826,Cultural Change,Successful,0.4462446996167353,6
827,Process Change,Partially Successful,1.2910733518389341,9
828,Cultural Change,Successful,-0.1421724149160512,20
829,Cultural Change,Unsuccessful,0.8388705608983276,20
830,Technology Change,Partially Successful,1.065657906524098,3
831,Cultural Change,Unsuccessful,-0.43352286962990105,4
832,Cultural Change,Partially Successful,1.1306971018700402,19
833,Technology Change,Unsuccessful,-0.41822965251951516,7
834,Process Change,Successful,0.2742668246124801,14
835,Cultural Change,Partially Successful,0.7464787001634874,15
836,Technology Change,Unsuccessful,-0.3566207673272438,4
837,Process Change,Unsuccessful,1.0645563239602922,9
838,Cultural Change,Partially Successful,0.09859201717758292,9
839,Cultural Change,Unsuccessful,0.0956306564966043,9
840,Process Change,Successful,1.371198399077846,11
841,Cultural Change,Unsuccessful,1.6127650584128017,18
842,Technology Change,Partially Successful,1.1557460756775002,16
843,Process Change,Unsuccessful,-0.3565960255718027,23
844,Process Change,Partially Successful,0.10373750968605844,14
845,Process Change,Unsuccessful,-0.28280697924118564,4
846,Process Change,Successful,0.7055319024256061,22
847,Technology Change,Successful,0.7007761558240562,19
848,Cultural Change,Unsuccessful,0.6387609873648445,3
849,Technology Change,Successful,-0.41992659782188146,15
850,Technology Change,Partially Successful,0.6217123099098898,16
851,Technology Change,Unsuccessful,0.44733300764997475,10
852,Technology Change,Partially Successful,-0.20939295213338355,23
853,Process Change,Partially Successful,0.3392636162628597,22
854,Process Change,Unsuccessful,1.4726752649013393,16
855,Technology Change,Successful,0.6257883920292631,20
856,Technology Change,Partially Successful,0.5851734085217632,5
857,Technology Change,Partially Successful,1.5796468849726573,9
858,Technology Change,Partially Successful,0.3572241846401305,18
859,Cultural Change,Unsuccessful,0.05576627210565277,12
860,Cultural Change,Partially Successful,0.15784246589723616,7
861,Cultural Change,Partially Successful,1.0612358288381958,20
862,Process Change,Successful,-0.3290161990650063,3
863,Technology Change,Partially Successful,1.3669526013399866,4
864,Process Change,Partially Successful,0.034808769406950546,12
865,Process Change,Successful,-0.008939242030869654,6
866,Process Change,Successful,1.47274447461535,14
867,Technology Change,Unsuccessful,0.23120836929418842,22
868,Technology Change,Unsuccessful,1.8799298096554353,4
869,Technology Change,Successful,-0.30070995651215027,8
870,Technology Change,Unsuccessful,1.1268238679594575,4
871,Cultural Change,Successful,1.1527952216516404,1
872,Process Change,Partially Successful,1.1392083703897933,14
873,Cultural Change,Successful,0.4711808848176575,16
874,Technology Change,Successful,1.9026558639280258,19
875,Process Change,Successful,0.05753558973694162,8
876,Cultural Change,Successful,0.28802999214647174,16
877,Technology Change,Partially Successful,0.5980262588185243,3
878,Technology Change,Unsuccessful,-0.018397013915469163,6
879,Cultural Change,Successful,1.7566387771098415,11
880,Cultural Change,Successful,0.38147968703849666,21
881,Cultural Change,Unsuccessful,1.3997122337585484,6
882,Cultural Change,Successful,0.7960391338026842,10
883,Process Change,Successful,-0.12685053145595493,7
884,Technology Change,Partially Successful,1.1794713076539645,17
885,Cultural Change,Partially Successful,-0.25106350895366597,14
886,Cultural Change,Successful,1.5824434103294656,6
887,Cultural Change,Unsuccessful,0.4072839420801362,11
888,Cultural Change,Successful,1.564838727914633,23
889,Cultural Change,Successful,0.9386222132016944,5
890,Cultural Change,Unsuccessful,0.7148794551648503,14
891,Technology Change,Unsuccessful,-0.24725566605114252,11
892,Cultural Change,Unsuccessful,0.5215295358980392,2
893,Cultural Change,Successful,1.2412889321316447,18
894,Process Change,Unsuccessful,1.0434237332115985,13
895,Process Change,Successful,0.570112259192564,8
896,Process Change,Partially Successful,-0.33478059473990335,22
897,Cultural Change,Partially Successful,0.2636015598324162,16
898,Process Change,Partially Successful,-0.3514852037358597,6
899,Technology Change,Successful,-0.008947349266633209,10
900,Process Change,Successful,0.7242079786596087,23
901,Cultural Change,Successful,-0.34980848795196845,22
902,Technology Change,Unsuccessful,-0.40914009411458296,9
903,Process Change,Unsuccessful,0.4483737108383755,1
904,Cultural Change,Partially Successful,1.3365424673853479,10
905,Process Change,Partially Successful,0.6811428132864001,1
906,Process Change,Unsuccessful,1.2005038561142807,12
907,Technology Change,Successful,-0.09503632203656809,20
908,Technology Change,Unsuccessful,1.8049908944438062,2
909,Cultural Change,Partially Successful,1.141387925352833,2
910,Cultural Change,Unsuccessful,-0.0019346869099119424,20
911,Process Change,Unsuccessful,0.21090689364300907,11
912,Technology Change,Partially Successful,-0.2833210310340085,5
913,Cultural Change,Partially Successful,0.5886458389208755,4
914,Cultural Change,Successful,1.5701169442198277,20
915,Process Change,Partially Successful,-0.06795304389892659,13
916,Technology Change,Unsuccessful,0.987387430875897,6
917,Cultural Change,Unsuccessful,0.14501180152014947,12
918,Cultural Change,Successful,0.9806940303202554,7
919,Cultural Change,Unsuccessful,1.4265584888932608,4
920,Technology Change,Unsuccessful,-0.21078404162379727,4
921,Process Change,Successful,0.8782195375568584,6
922,Process Change,Partially Successful,1.6514550854950847,22
923,Process Change,Unsuccessful,1.417244560904667,14
924,Process Change,Partially Successful,0.3280845399426967,21
925,Cultural Change,Successful,-0.2965161669353937,7
926,Cultural Change,Partially Successful,-0.015309285701852304,20
927,Cultural Change,Partially Successful,0.4029829060600527,19
928,Process Change,Successful,0.44912009106403095,23
929,Technology Change,Successful,1.1041396171633238,4
930,Technology Change,Successful,0.29037691129590226,13
931,Technology Change,Partially Successful,-0.3723692873544294,11
932,Technology Change,Unsuccessful,1.5150223987353177,16
933,Cultural Change,Partially Successful,1.3983591148210603,13
934,Technology Change,Partially Successful,0.39454800734034834,7
935,Process Change,Unsuccessful,-0.1355771044856109,20
936,Technology Change,Successful,1.6486907942303026,7
937,Technology Change,Unsuccessful,-0.4574077878996317,2
938,Process Change,Successful,-0.387728310112682,4
939,Cultural Change,Unsuccessful,-0.4553663907048462,3
940,Technology Change,Partially Successful,1.1923770215505938,21
941,Cultural Change,Partially Successful,-0.0864640594948286,10
942,Technology Change,Partially Successful,0.5121799594746679,14
943,Process Change,Unsuccessful,-0.46703982732066673,21
944,Process Change,Unsuccessful,0.11264652808296627,12
945,Cultural Change,Successful,0.14750539785491967,20
946,Technology Change,Successful,1.656586418872994,21
947,Process Change,Successful,0.02783916947283127,11
948,Process Change,Unsuccessful,0.1686736683043557,4
949,Process Change,Partially Successful,1.633162250266686,6
950,Technology Change,Successful,0.756047817316809,20
951,Technology Change,Partially Successful,1.4665606152720694,7
952,Cultural Change,Unsuccessful,0.2343239348435715,21
953,Technology Change,Unsuccessful,0.12430937674937514,7
954,Process Change,Partially Successful,-0.26349029584547806,16
955,Cultural Change,Partially Successful,0.05002894877294062,15
956,Process Change,Unsuccessful,-0.24821109529225654,2
957,Technology Change,Partially Successful,-0.17061980700242824,20
958,Process Change,Unsuccessful,0.7479971976389426,3
959,Technology Change,Partially Successful,-0.46779163602961343,10
960,Cultural Change,Successful,-0.28467752362614435,11
961,Cultural Change,Partially Successful,1.218737252524639,2
962,Technology Change,Successful,0.8084322151589647,4
963,Technology Change,Partially Successful,0.9730461034148119,8
964,Process Change,Successful,0.17849708863513802,11
965,Process Change,Unsuccessful,1.798730231663137,11
966,Cultural Change,Successful,0.23998707509681205,16
967,Process Change,Successful,0.12224740195966821,10
968,Process Change,Unsuccessful,-0.05756413435119051,9
969,Process Change,Successful,1.381769985060484,10
970,Process Change,Successful,-0.46412117518349655,6
971,Process Change,Unsuccessful,1.460533602868353,5
972,Process Change,Unsuccessful,0.8980593358069098,7
973,Cultural Change,Successful,0.3323126964463692,13
974,Process Change,Unsuccessful,-0.10862917853042814,4
975,Cultural Change,Partially Successful,-0.4327067953360354,22
976,Technology Change,Successful,0.6875690760488462,4
977,Technology Change,Successful,-0.48350636252255064,13
978,Process Change,Unsuccessful,0.15154770205219514,19
979,Process Change,Partially Successful,0.6949407453176097,16
980,Cultural Change,Successful,1.3017553738103094,19
981,Technology Change,Unsuccessful,0.06687124693560353,3
982,Cultural Change,Partially Successful,0.8246403059384027,7
983,Technology Change,Partially Successful,1.1629170429048636,6
984,Cultural Change,Partially Successful,0.6883348731416259,6
985,Cultural Change,Successful,0.08069864027974816,3
986,Process Change,Partially Successful,-0.2897748309433272,8
987,Cultural Change,Partially Successful,1.8338067176099115,1
988,Process Change,Successful,-0.1640631689421294,9
989,Technology Change,Successful,0.27359602579706066,22
990,Cultural Change,Partially Successful,0.24574630917131546,21
991,Cultural Change,Partially Successful,0.6913427594077743,9
992,Cultural Change,Unsuccessful,-0.27208720361246536,8
993,Cultural Change,Unsuccessful,0.9860231580941572,16
994,Cultural Change,Successful,0.9001121839314026,14
995,Cultural Change,Unsuccessful,0.43387345555400714,16
996,Process Change,Unsuccessful,0.9022115286989867,13
997,Cultural Change,Successful,1.9758571226803068,9
998,Process Change,Successful,0.5732673095254106,19
999,Cultural Change,Successful,0.8832643764243824,21
1000,Technology Change,Partially Successful,1.230141561202159,17
1001,Process Change,Unsuccessful,-0.4435452674535829,18
1002,Cultural Change,Unsuccessful,0.11062600164553205,15
1003,Cultural Change,Successful,-0.3949134573221556,17
1004,Process Change,Partially Successful,-0.189464398087968,6
1005,Technology Change,Partially Successful,1.1026189259342407,13
1006,Cultural Change,Partially Successful,0.24536097388548495,19
1007,Cultural Change,Partially Successful,0.08027896875930407,15
1008,Process Change,Successful,0.0017147224576018472,11
1009,Process Change,Unsuccessful,0.22199173099381642,13
1010,Technology Change,Unsuccessful,-0.14167406940890287,16
1011,Process Change,Partially Successful,0.7675831969828635,22
1012,Process Change,Unsuccessful,-0.02772496831511162,3
1013,Process Change,Partially Successful,0.916973793054005,7
1014,Cultural Change,Successful,0.6743787010108051,17
1015,Technology Change,Successful,1.3498222711285304,11
1016,Process Change,Unsuccessful,0.36834476506311653,10
1017,Technology Change,Unsuccessful,0.10560645069772934,1
1018,Process Change,Successful,0.30876490908696663,2
1019,Technology Change,Partially Successful,1.3279204740180213,13
1020,Process Change,Successful,1.2471891227554863,8
1021,Process Change,Partially Successful,0.16854146009585258,3
1022,Cultural Change,Unsuccessful,0.20883759590128248,18
1023,Process Change,Partially Successful,-0.053301966600171724,4
1024,Cultural Change,Unsuccessful,-0.08692801051794607,13
1025,Cultural Change,Partially Successful,0.6020432416946255,16
1026,Cultural Change,Unsuccessful,0.309703112551019,10
1027,Technology Change,Unsuccessful,1.813024435843655,18
1028,Technology Change,Unsuccessful,0.18958972075071312,16
1029,Technology Change,Unsuccessful,1.9751692335403082,12
1030,Process Change,Unsuccessful,0.9921584680191038,20
1031,Process Change,Partially Successful,1.1419473567852574,20
1032,Cultural Change,Successful,1.7731660130023141,19
1033,Technology Change,Unsuccessful,0.6060626727848617,23
1034,Process Change,Successful,0.8814360818891251,21
1035,Process Change,Unsuccessful,1.1393493616061685,3
1036,Process Change,Unsuccessful,-0.2099537075520101,4
1037,Cultural Change,Successful,0.4389891098133274,11
1038,Process Change,Unsuccessful,1.4702740643123882,6
1039,Cultural Change,Partially Successful,1.9384327693919232,15
1040,Cultural Change,Successful,0.48251863436881304,8
1041,Technology Change,Unsuccessful,0.734991801395215,23
1042,Cultural Change,Successful,1.812460176483512,22
1043,Technology Change,Partially Successful,1.6632352131976011,12
1044,Technology Change,Partially Successful,1.325324016160793,10
1045,Process Change,Unsuccessful,-0.030944184901399552,8
1046,Process Change,Partially Successful,0.6666583277746898,12
1047,Technology Change,Successful,1.8150230546818977,16
1048,Cultural Change,Successful,1.995119465409064,5
1049,Cultural Change,Unsuccessful,0.8540921110446416,5
1050,Technology Change,Successful,0.6088465367754898,16
1051,Technology Change,Unsuccessful,1.9009865305871503,8
1052,Cultural Change,Partially Successful,1.288203603753458,22
1053,Cultural Change,Unsuccessful,1.937102548275074,18
1054,Technology Change,Partially Successful,1.2787090721199605,11
1055,Technology Change,Successful,0.4368753278898392,22
1056,Cultural Change,Unsuccessful,1.985634084858304,23
1057,Process Change,Partially Successful,0.044699195961342864,22
1058,Process Change,Unsuccessful,0.3503652861697195,13
1059,Process Change,Unsuccessful,0.9567075849722897,4
1060,Process Change,Successful,1.0360212917822245,6
1061,Process Change,Successful,0.6160630740099851,3
1062,Cultural Change,Successful,-0.439269703169053,7
1063,Cultural Change,Partially Successful,0.8863055210824937,21
1064,Technology Change,Unsuccessful,1.028017163125068,5
1065,Technology Change,Partially Successful,-0.296758210768996,4
1066,Technology Change,Unsuccessful,-0.2503423897414185,4
1067,Process Change,Partially Successful,1.622347200141606,12
1068,Cultural Change,Unsuccessful,-0.42514922658384313,13
1069,Cultural Change,Unsuccessful,0.972637482684001,22
1070,Process Change,Unsuccessful,0.5447590256170589,21
1071,Process Change,Partially Successful,1.4801828912133295,8
1072,Technology Change,Partially Successful,1.6359942476708684,2
1073,Cultural Change,Partially Successful,1.5583924509958718,12
1074,Technology Change,Successful,1.3199111705308824,17
1075,Technology Change,Partially Successful,-0.421736039284573,23
1076,Technology Change,Unsuccessful,1.9605465343038162,19
1077,Process Change,Partially Successful,0.8771133088408503,22
1078,Technology Change,Unsuccessful,0.5327987855294092,3
1079,Cultural Change,Partially Successful,1.6736877570475812,14
1080,Cultural Change,Unsuccessful,0.3269299851440298,4
1081,Technology Change,Partially Successful,1.8603447832837916,17
1082,Technology Change,Unsuccessful,1.7194514543055668,11
1083,Technology Change,Unsuccessful,1.1123329979632037,7
1084,Technology Change,Unsuccessful,1.7859920307356094,16
1085,Cultural Change,Unsuccessful,1.5593751961934283,9
1086,Process Change,Partially Successful,1.1475304801153041,15
1087,Cultural Change,Successful,1.3826276341900159,12
1088,Technology Change,Successful,0.2191474690046571,23
1089,Cultural Change,Partially Successful,1.339371955740756,17
1090,Process Change,Unsuccessful,0.06270709828811238,15
1091,Process Change,Successful,-0.3138730517526393,13
1092,Technology Change,Successful,0.32577215183619435,2
1093,Cultural Change,Successful,-0.2678802731624234,12
1094,Process Change,Successful,0.51148755838666,3
